entity,board_id,board_name,board_amountKind,board_defaultAmount,board_createdAt,checkin_id,checkin_boardId,checkin_amount,checkin_note,checkin_createdAt
Checkin,,,,,,DDBC8FA0-A198-426D-B18D-7917C4089C11,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-28T11:57:54Z
Checkin,,,,,,0738C7D7-DA09-438F-B41F-68DC5A5B9188,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,15.0,,2026-01-17T21:11:00Z
Checkin,,,,,,051220AC-46D8-44C5-BB67-6B7BE438E977,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-15T15:14:31Z
Checkin,,,,,,3EB609A6-7090-42D4-9180-FF9237BFF1CB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-01T04:48:31Z
Checkin,,,,,,1A286667-5EEA-4448-9D68-E5DDD2B6FD14,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-11T06:08:00Z
Checkin,,,,,,7C3F8859-C02F-42E9-9363-83A211298B31,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-27T19:08:08Z
Checkin,,,,,,6E8D9B57-6F4E-4F2C-AEB5-532B7B470C34,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-06T14:48:12Z
Checkin,,,,,,5B312B11-E527-42EB-985F-0FDB4ADBB721,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,20.0,,2025-12-05T21:15:03Z
Checkin,,,,,,88D0A3F5-CACB-4171-9CB2-B65B44440CCE,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-12-30T20:34:13Z
Checkin,,,,,,7C5AF0DF-97D7-4990-9350-01F374641755,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-09-09T18:41:49Z
Checkin,,,,,,C9587EA7-ABC6-47D8-8265-379EA7141D8F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-22T09:21:19Z
Checkin,,,,,,0CE0ADB6-63E6-4C93-BE82-F21F0FBCE7C0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-05T08:11:57Z
Checkin,,,,,,7679E559-B106-47FA-AAB3-90109A6AD68D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-04T05:57:00Z
Checkin,,,,,,0049C0B2-363D-4630-AA08-8A2BF71A6767,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-06T17:19:33Z
Checkin,,,,,,A0439466-EAAD-4AFF-866F-5C1399D586FF,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-02-09T20:32:00Z
Checkin,,,,,,7416F0DC-0A7B-4F35-9CB1-468E8CC6BA02,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-11T09:36:21Z
Checkin,,,,,,37871B6C-7BDF-45DB-BC1C-2241B6736834,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-11T09:51:46Z
Checkin,,,,,,28138AA8-E075-4802-97C4-0FD61CFB1698,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-01T21:31:34Z
Checkin,,,,,,175906A0-BCDE-4051-94F6-AF50530B73F4,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-27T15:10:53Z
Checkin,,,,,,B14CD8DA-B4AB-4C11-B084-E6A05A1EC654,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-30T09:50:19Z
Checkin,,,,,,B98345F9-7331-4432-8C1C-EBC197225651,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-24T11:04:43Z
Checkin,,,,,,E71B1A53-8E64-4C88-8F4C-1E3AF3219B31,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-21T13:35:31Z
Checkin,,,,,,153D9335-4C6B-474E-BC77-90B5F9D57FC5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-05T14:21:01Z
Checkin,,,,,,DC38EEBB-2DB8-4E36-8262-F927A3021C85,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-14T10:47:25Z
Checkin,,,,,,953513B8-B204-433B-AF66-81AB6D6CE774,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-12-30T20:34:11Z
Checkin,,,,,,7B163B14-7D13-48F4-A591-5A4AD1360DAE,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-28T09:05:33Z
Checkin,,,,,,039819E6-9507-4E2A-8D45-EC106D980FB3,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-16T07:20:29Z
Checkin,,,,,,78D2FCFE-DBB4-415A-8E2D-758C310490FC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-10T13:58:36Z
Checkin,,,,,,9008E8B2-C036-4BAF-9C1E-8E4294684235,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-04T09:16:00Z
Checkin,,,,,,53E2419D-061E-4B8A-BAFC-D4F063248155,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,42.0,,2026-01-18T21:11:13Z
Checkin,,,,,,4FED0436-118C-43F4-A4A4-84B4E4C0995E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-30T06:10:00Z
Checkin,,,,,,F9E5593B-60A7-45B9-8D7D-38A846F00822,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-03T09:24:19Z
Checkin,,,,,,5516EA87-41D9-4FF5-8067-228DD9C69E55,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-02T08:56:57Z
Checkin,,,,,,E960BB44-7D48-43AD-9F77-570E3F79FD36,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-09T08:10:14Z
Checkin,,,,,,A5F8AABC-D2DB-440A-A401-88BF61EB3AC5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-30T17:36:05Z
Checkin,,,,,,5EF430DB-02C6-4C55-B5DF-F4793FE0721D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-25T17:07:05Z
Checkin,,,,,,17FF2565-34DF-4A5F-B850-0C11C7222E25,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-25T19:34:20Z
Checkin,,,,,,3A3790E7-4E54-4A1A-83C4-BD647CAC4075,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-14T10:33:00Z
Checkin,,,,,,75E57D74-7BC9-4398-99C4-954089D21DB8,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-24T08:48:43Z
Checkin,,,,,,98788BF4-8C79-42AE-BA61-D02B9A7D2BFB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-01T13:31:36Z
Checkin,,,,,,59100C46-1B02-477D-B1F1-E0FA524AF069,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-11T06:08:00Z
Checkin,,,,,,C4111EAA-A2AF-43CC-927C-E1F66E6164A0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-13T12:17:08Z
Checkin,,,,,,6050B63C-0113-4B6C-A215-2EFB4068D00A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-28T09:00:02Z
Checkin,,,,,,DD659323-7A43-446E-A70F-47C8441D6934,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-22T10:53:48Z
Checkin,,,,,,094E6A67-170A-4860-A9BC-0B6BF02208A2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-29T08:12:00Z
Checkin,,,,,,49CB9DA0-42D2-486C-8DCA-BB47428DE984,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-16T06:31:04Z
Checkin,,,,,,52C4B5CF-0B61-4B0A-A923-DDA83B238A14,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-21T16:02:54Z
Checkin,,,,,,2BF93E21-1AEE-49DD-9FAA-612EFA4FD0AF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-04T05:57:00Z
Checkin,,,,,,6F9053A5-64EC-4F23-A4D4-20DE6A97E33E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-10T13:18:44Z
Checkin,,,,,,0B410CC2-3975-4B98-BE31-D42C48605E96,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-19T06:08:46Z
Checkin,,,,,,EF63332A-C69D-43DD-8CCB-E8D68DD09AFD,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-01T13:11:08Z
Checkin,,,,,,7A62789D-0866-43B1-8145-2ACE016F50AA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-12T14:10:19Z
Checkin,,,,,,515B6D28-87F8-439E-A2AD-8DA2E64DCA9D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-21T08:08:49Z
Checkin,,,,,,8E127825-2F8F-4281-A31E-1643A53DCECA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-15T14:54:33Z
Checkin,,,,,,FEDEA531-CE5C-4A00-A722-A6B525D1B212,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-27T07:38:58Z
Checkin,,,,,,61C074A4-F31E-4856-A48E-1BE051702226,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-28T10:01:40Z
Checkin,,,,,,D5BD0246-F4B6-49C0-952E-7BBA21FE974A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-04T13:52:53Z
Checkin,,,,,,3A1838B9-607D-4E42-AC82-E6CA95067A90,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-09-18T06:26:19Z
Checkin,,,,,,A2DC753D-6158-44B0-A5C6-5D6B50129CDA,88A64468-58B7-4FF6-BD05-27EB1CC47697,40.0,,2026-01-21T16:36:19Z
Checkin,,,,,,3970E401-0494-43A9-BEA5-B9161C6545EF,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2026-01-25T20:25:24Z
Checkin,,,,,,B59AA64F-DDBC-4E40-B53B-74D88D04573A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-21T11:01:11Z
Checkin,,,,,,4C332318-46CB-4151-BB9B-65A97055DBB2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-21T11:30:07Z
Checkin,,,,,,CA61846F-BE59-4C5E-8C71-FC6A3D8D9AF2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-30T05:43:38Z
Checkin,,,,,,0BAF8731-90DC-4AA6-A54C-8BAA3C6F5243,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-08T07:17:35Z
Checkin,,,,,,21E9C2A0-D5B5-491B-96D0-DC26EBEA9C3B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-01T21:31:32Z
Checkin,,,,,,0DE33A8C-705A-4659-A2F9-9AE8D7147BB5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-16T11:44:42Z
Checkin,,,,,,ED53D565-C92F-4BBF-8989-87D6C59C1EAB,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-11T21:25:01Z
Checkin,,,,,,3AB26517-C6DB-4FFD-949F-2A03A32A6DE0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-09T14:08:15Z
Checkin,,,,,,C3620798-734A-4A74-8E08-5B84D5C54EA5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-07T10:58:58Z
Checkin,,,,,,53747F70-4266-4930-BAB9-797457B3A2CB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-24T07:30:38Z
Checkin,,,,,,2B990476-40F6-4449-8AE9-962613DCF0EC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-28T17:54:01Z
Checkin,,,,,,49959AC9-5CF9-46CB-A9FA-D6AE26C21F97,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-06T08:13:17Z
Checkin,,,,,,EB53C46B-FDDA-4DCE-A5D7-C6DE3E3E021B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-23T18:00:26Z
Checkin,,,,,,369788C0-1663-489C-82F7-FED695F47D4A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-08T13:45:00Z
Checkin,,,,,,E38CEC08-9D10-4391-BB7C-2543F8B3FA4F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-03T07:58:10Z
Checkin,,,,,,D626839D-9C67-427A-B9DF-7D4F9A164F66,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2026-01-01T20:52:00Z
Checkin,,,,,,B63E1B9E-1E7A-4BAA-946F-DF0FC67FA2E2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-25T12:43:15Z
Checkin,,,,,,C0CCDDC7-9F9D-41CD-9578-3E06BB238C8B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-31T13:47:09Z
Checkin,,,,,,8898B343-D171-42A7-B7A1-F7082F2418C5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-07T13:21:43Z
Checkin,,,,,,2414D715-B699-43F6-A586-AF25396F21BA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-29T17:37:12Z
Checkin,,,,,,34D11742-C3EE-4A64-ABF4-3B5B08721E0F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-18T10:09:13Z
Checkin,,,,,,11BFB027-1ADE-43F1-82AD-1E495F00C8B3,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-25T16:19:38Z
Checkin,,,,,,AD58BA76-5DAC-46D7-B1F9-2BE9CECD785A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-06T14:54:44Z
Checkin,,,,,,1E80FE0E-BEBE-44E5-8F4A-CC530D14E7FA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-14T09:37:53Z
Checkin,,,,,,6AEEDBC6-CB41-41CE-A9DF-7E6C22E4043B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-04T07:16:40Z
Checkin,,,,,,4D81D65C-09D7-461D-B6B5-67D60D520399,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-05T08:11:56Z
Checkin,,,,,,F2D863B4-6DC6-4DCB-ABB2-974D4B0CF8B0,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,17.0,1 Satz von nicht mal 10 auf 17 💯,2025-11-25T21:21:10Z
Checkin,,,,,,E746ECFE-ADE9-47F4-8600-F0D67DCEF3F2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-05T16:43:02Z
Checkin,,,,,,9930B44A-EC7A-48FF-A53A-C5E3664CF593,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-11T14:04:21Z
Checkin,,,,,,33C5169B-0732-4331-ADBC-9A2A098647DD,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-13T16:17:00Z
Checkin,,,,,,A2E971E3-9183-4936-B71D-61EC1A092625,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-19T14:42:00Z
Checkin,,,,,,4825FA17-9578-4DF6-AF5C-F4D94207F313,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-07T13:09:00Z
Checkin,,,,,,6F1F727D-02A0-45FB-ABF2-2445B2D460F9,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-04T12:33:00Z
Checkin,,,,,,D4E52F5A-BC75-4FE7-9C73-AD3A6F75F2BF,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2026-01-17T21:34:00Z
Checkin,,,,,,EF3AC4DD-D2A7-4CC6-B434-456D0D2AE35F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-03T14:43:56Z
Checkin,,,,,,08C03795-70EE-4BBA-8B42-7E61E60C9C6C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-28T10:18:21Z
Checkin,,,,,,054CA2F9-2A16-4389-B0C6-1C9C14442149,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-28T13:36:00Z
Checkin,,,,,,6F905022-1D47-4ED2-BA86-88ECEC7EB557,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-18T08:11:33Z
Checkin,,,,,,8CD5E8E6-8F48-438F-922D-1670D9754C74,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-17T20:35:34Z
Checkin,,,,,,D6817AC4-ED17-469E-888D-ABAD9DA45E40,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-18T20:02:40Z
Checkin,,,,,,228C4A51-88EB-49C1-BDC8-5F8AE2BF91D1,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-06T07:22:00Z
Checkin,,,,,,2C199F5C-6EC5-47E6-8C91-9E1C7BA07DA7,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-16T08:26:59Z
Checkin,,,,,,6E31F302-F6E7-4D1C-A43B-57B62838013F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-20T16:13:02Z
Checkin,,,,,,6E1A25E7-1495-4497-A602-40641B0E0FB8,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-11T12:38:51Z
Checkin,,,,,,C18C4601-23CC-4476-98C0-5FC1355CAB97,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-13T16:16:57Z
Checkin,,,,,,29D4BFCD-1F28-4994-B2CF-6C9C0FFB243D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-13T18:57:56Z
Checkin,,,,,,4726CF29-63A2-4FC5-982F-70DAEFB67738,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-09T17:55:21Z
Checkin,,,,,,988522DF-D0CA-4448-A9F9-B4D9F245020E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-18T18:54:41Z
Checkin,,,,,,4CE1CBDC-CEB4-4EF9-8B91-7E58640B0EAE,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-07-29T11:04:00Z
Checkin,,,,,,DBE8FCA7-0377-4634-A6B1-95C1D597891B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-19T08:21:44Z
Checkin,,,,,,35D9D426-7724-4403-BE6F-04B90E80D192,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-15T13:11:00Z
Checkin,,,,,,C2D93233-3AC9-4EC0-A823-2C1065F2CB25,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-01-26T15:28:00Z
Checkin,,,,,,49CBE115-4C86-4A97-B977-6426312DCFD0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-13T07:52:39Z
Checkin,,,,,,B9E5C5BA-26E8-4032-8018-6E51A171B46C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-09T08:35:26Z
Checkin,,,,,,038A7D56-1663-48ED-978F-1621D8085969,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2026-01-11T20:11:00Z
Checkin,,,,,,7F936199-367E-4EE0-AA4F-3073FFA38FC5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-31T08:36:09Z
Checkin,,,,,,F4A2B46A-8423-4608-8F60-56BD0846D82C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-12T13:57:03Z
Checkin,,,,,,7EA4D900-0267-4397-BDD2-D7BBD678C585,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-19T19:32:05Z
Checkin,,,,,,37EFD578-0E38-45E3-A3E1-B6FFE5DAB2B0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-17T18:03:53Z
Checkin,,,,,,428A56F2-69EE-453E-B45F-6F02E38DADDF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-02T07:34:09Z
Checkin,,,,,,18542E5B-4AAE-4B04-A460-39E1F7DA4CB1,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-09T13:25:00Z
Checkin,,,,,,7AFF291F-38A2-4F0B-8626-AF1181D67B61,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-18T20:02:41Z
Checkin,,,,,,D2210F8A-97A1-4E02-9C1C-D2C3DA141ED2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-03T10:50:52Z
Checkin,,,,,,2FFC1CEF-C077-4B9A-985D-996D7DE09BEF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-17T12:38:56Z
Checkin,,,,,,0D168494-86F4-49AB-A2F6-26A3B0494CD7,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-31T14:28:00Z
Checkin,,,,,,8730D4A2-17DA-42A5-A1D2-D26903ECC699,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-24T19:52:42Z
Checkin,,,,,,EEACCA92-350A-49BE-AAA9-62C402AEED2F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-24T07:30:37Z
Checkin,,,,,,12B83E14-338A-4BCD-8724-60E24828B0EF,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-01-12T09:12:07Z
Checkin,,,,,,AE42C473-8E04-40D8-8485-3877DD642A2E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-27T16:23:15Z
Checkin,,,,,,9BC1B7FE-B651-4990-B165-B469AB3ECEAF,D087A067-A79A-472D-A1F2-A938EF405886,,,2025-11-17T22:35:00Z
Checkin,,,,,,2421B3D7-C1D1-4CF4-B2D4-456C642C61A4,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-31T12:01:33Z
Checkin,,,,,,9A6670D1-B464-4B80-9285-C60D3E4248AB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-21T16:35:50Z
Checkin,,,,,,39865560-3D55-4F6B-A615-9E180C5238FB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-27T14:30:56Z
Checkin,,,,,,4C6AFB31-4C5C-466E-8415-3BD76E7D113C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-22T13:26:04Z
Checkin,,,,,,F410D303-A23A-4B03-A545-DBF613F2684B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-06T11:33:33Z
Checkin,,,,,,2E6AD291-90A1-4F45-86BD-383D30DD654A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-14T09:17:48Z
Checkin,,,,,,E8249157-DA29-4FF3-BA6E-A62DB82A8310,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-16T10:20:50Z
Checkin,,,,,,8D46F8A6-8C13-4EAD-BD39-C262480223AF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-15T08:40:00Z
Checkin,,,,,,A7532835-58A5-4438-89E7-55EFA95765A0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-16T14:39:48Z
Checkin,,,,,,7B518C26-BBC1-4A4C-87A7-2EDB6E8690E6,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-17T20:46:11Z
Checkin,,,,,,DAF89D1D-0DBA-4328-AB8F-7B44BD8A1E39,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-05T16:35:06Z
Checkin,,,,,,93101F2A-F429-4E87-9114-8FDAF9F8B4C0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-03T13:20:11Z
Checkin,,,,,,24EB9B9D-7668-4039-94DF-CCB0C3092B70,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-06T09:22:14Z
Checkin,,,,,,6A1622C7-D9AB-4553-9C3E-53F5FD4A7ADF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-22T16:00:16Z
Checkin,,,,,,F2C4551D-6BB0-4C8A-93BD-E034E4883793,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-14T14:30:05Z
Checkin,,,,,,C1F3C3DA-81E8-4A7C-A71A-5EA3609D457C,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-11-16T20:06:00Z
Checkin,,,,,,8E92D214-DB78-432A-9CF2-1C503C310047,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-14T09:38:51Z
Checkin,,,,,,DC6E3070-CE1F-45C8-93BB-C5FF89EF3272,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-12-29T18:54:57Z
Checkin,,,,,,1F3D63F6-7568-4237-8527-39F22D7256E3,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-19T07:40:00Z
Checkin,,,,,,2B2EF125-5230-4BF3-A77E-C21D7223F1A9,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-22T17:26:57Z
Checkin,,,,,,A80F6618-EF81-4500-8B3A-0249FE2D8E48,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-17T09:44:07Z
Checkin,,,,,,1CD37FB3-DBEA-47F6-803C-2B4BAA175AAC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-27T14:11:55Z
Checkin,,,,,,2C71584C-7AB3-409A-B421-B212DB46E5B3,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-16T14:44:34Z
Checkin,,,,,,B7237604-7CB1-4A7B-9F89-3C1C7B395EFE,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-05T11:19:47Z
Checkin,,,,,,AC34C2AA-EB35-4A0D-A631-A10DC620942E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-02T16:04:29Z
Checkin,,,,,,486B6C28-4955-49AD-9361-EE368071FCFE,D087A067-A79A-472D-A1F2-A938EF405886,,,2025-11-06T20:15:00Z
Checkin,,,,,,7FAE5D6D-3A78-450C-8729-D7842B39AF59,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-18T14:14:58Z
Checkin,,,,,,72B5E684-AC2F-433C-AC9C-7A1139962162,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-23T12:36:33Z
Checkin,,,,,,64BBA727-11C2-4729-B4D1-68B06072CF68,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-01T19:32:30Z
Checkin,,,,,,D8F71127-93E6-472C-97FA-470B85B5392F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-20T13:13:00Z
Checkin,,,,,,937A4186-C1FF-491E-B722-CBB51235D9F0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-09T12:36:46Z
Checkin,,,,,,EC1E8C97-D283-4E54-92B8-FA9E5C0261A8,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-13T11:49:00Z
Checkin,,,,,,5EF9FADB-88EF-47E5-AA1C-F3CD8FE04D2A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-02T13:11:39Z
Checkin,,,,,,B3EED56A-5D6C-4D91-8FEF-60AF953B48EC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-09T10:55:56Z
